,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
249,쌍문제2동,광명7동,127.0389254,37.6579935,126.8531754,37.4693912,쌍문제2동광명7동,34848,6111.809,35310
250,미성동,역삼1동,126.9155534,37.4761761,127.0333574,37.4954841,미성동역삼1동,13567,3197.846,17700
251,역촌동,논현2동,126.915114,37.6044046,127.037213,37.517342,역촌동논현2동,28619,4796.671,28300
252,천호제1동,도봉제2동,127.1368066,37.5450159,127.046575,37.669751,천호제1동도봉제2동,21008,2857.673,21600
253,제기제1동,공덕동,,,126.960025,37.550192,제기제1동공덕동,0,0.0,0
254,수궁동,의정부2동,126.8314627,37.4939422,127.0427947,37.7407861,수궁동의정부2동,46706,5128.113,46890
255,신당제1동,상계1동,,,127.0549781,37.6799006,신당제1동상계1동,0,0.0,0
256,중계2.3동,백석읍,127.0687126,37.6421829,126.9855156,37.7950756,중계2.3동백석읍,24551,3507.103,25370
257,천연동,무악동,126.9590332,37.5711247,126.958148,37.5760032,천연동무악동,687,274.575,3800
258,응암제1동,사우동,126.926813,37.6006884,126.716725,37.6193404,응암제1동사우동,28624,2896.272,27790
259,상도제1동,안암동,,,127.0213292,37.5858498,상도제1동안암동,0,0.0,0
260,등촌제3동,중계4동,126.847881,37.5589789,127.0780091,37.6587275,등촌제3동중계4동,32067,3616.053,28600
261,방화제2동,소사본3동,126.8067549,37.5666997,126.79993,37.4800723,방화제2동소사본3동,11364,1987.335,14550
262,상도제3동,은천동,126.9313793,37.4991123,126.9424278,37.4853086,상도제3동은천동,2978,721.341,4900
263,세곡동,신장2동,127.1043555,37.4643683,127.2140117,37.5417094,세곡동신장2동,18746,1887.553,19250
264,문래동,등촌제1동,126.899466,37.517086,126.8589287,37.5558155,문래동등촌제1동,8846,1501.387,10300
265,가양제2동,중산동,126.8512826,37.5673763,126.7804521,37.6918198,가양제2동중산동,23694,2510.138,24430
266,남영동,공덕동,126.9748403,37.5457586,126.960025,37.550192,남영동공덕동,2957,551.051,4600
267,신촌동,인수동,126.9418114,37.5640923,127.0106307,37.6415105,신촌동인수동,18946,2342.986,18300
268,방학제1동,서초3동,127.0407251,37.6641763,127.0119725,37.4836682,방학제1동서초3동,28984,5369.21,30000
269,독산제1동,성수1가제1동,126.897041,37.4702453,127.04965,37.542108,독산제1동성수1가제1동,20140,3736.683,22000
270,철산3동,녹번동,126.8724885,37.4771336,126.9298245,37.6021944,철산3동녹번동,18582,2643.782,21290
271,서강동,공릉2동,126.9321095,37.5477577,127.083488,37.621332,서강동공릉2동,26522,2633.546,24900
272,오류제2동,이태원제2동,126.8395371,37.4888016,126.9901481,37.5418962,오류제2동이태원제2동,17889,4853.943,25500
273,중계본동,인수동,127.080338,37.64784,127.0106307,37.6415105,중계본동인수동,10003,2146.133,12400
274,북가좌제2동,남가좌제1동,126.9112,37.5815,126.9197232,37.573295,북가좌제2동남가좌제1동,1566,377.298,3800
275,미성동,시흥제1동,126.9155534,37.4761761,126.9032625,37.4535411,미성동시흥제1동,4282,770.691,5700
276,정릉제4동,대화동,127.0069798,37.6133387,126.7551772,37.6829774,정릉제4동대화동,37767,3792.142,34790
277,화곡제1동,안양4동,126.841562,37.530408,126.9178571,37.3965313,화곡제1동안양4동,22566,3682.24,25990
278,목2동,신도림동,126.8717128,37.5461131,126.8805826,37.5077664,목2동신도림동,7188,1536.425,8500
279,창제2동,심곡본1동,127.0356387,37.6414033,126.7789446,37.4824389,창제2동심곡본1동,38895,6374.361,40670
280,도봉제2동,송산1동,127.046575,37.669751,127.0866851,37.7311817,도봉제2동송산1동,9823,1501.843,11310
281,서초3동,방학제1동,127.0119725,37.4836682,127.0407251,37.6641763,서초3동방학제1동,27295,3131.151,25700
282,응암제1동,통진읍,126.926813,37.6006884,126.5972051,37.6917898,응암제1동통진읍,40209,3929.564,38530
283,장위제2동,구의제2동,127.0545206,37.6123899,127.0899111,37.5472481,장위제2동구의제2동,10371,2073.23,12200
284,신촌동,자양제3동,126.9418114,37.5640923,127.072913,37.533842,신촌동자양제3동,20598,2945.722,20400
285,용문동,잠실6동,126.957562,37.5389,127.10065,37.518142,용문동잠실6동,18050,2101.165,17100
286,우이동,우이동,127.0118533,37.6479523,127.0118533,37.6479523,우이동우이동,0,0.0,0
287,신월1동,가양제3동,126.831487,37.532808,126.8605955,37.561092,신월1동가양제3동,7357,1776.115,10300
288,시흥제1동,미성동,126.9032625,37.4535411,126.9155534,37.4761761,시흥제1동미성동,3647,683.972,5300
289,안양4동,화곡제1동,126.9178571,37.3965313,126.841562,37.530408,안양4동화곡제1동,21187,3686.558,25350
290,등촌제3동,망원제2동,126.847881,37.5589789,126.9023578,37.5602495,등촌제3동망원제2동,7846,1380.983,8400
291,진관동,우장산동,126.9210512,37.634983,126.8418849,37.5482468,진관동우장산동,19970,3401.761,20900
292,중계1동,번제3동,127.0775275,37.6525986,127.04665,37.625874,중계1동번제3동,4817,1311.032,8200
293,갈현제1동,보라매동,126.916675,37.623707,126.9327389,37.4881456,갈현제1동보라매동,25044,3696.426,24500
294,번제3동,길음제2동,127.04665,37.625874,127.0273155,37.6066647,번제3동길음제2동,3258,1004.076,6800
295,번제1동,수유제3동,127.0288473,37.6378913,127.023125,37.638715,번제1동수유제3동,954,301.986,3800
296,성수1가제2동,마장동,127.0443325,37.5462991,127.045388,37.566325,성수1가제2동마장동,2694,540.759,4300
297,충현동,삼선동,126.9546863,37.5648265,127.0146297,37.5908326,충현동삼선동,9267,1632.689,11800
298,발산제1동,개봉제3동,126.8331686,37.5531209,126.853838,37.485993,발산제1동개봉제3동,9713,1763.689,11300
299,길음제1동,잠실3동,127.0193925,37.6104856,127.094375,37.513333,길음제1동잠실3동,19668,3174.312,20500
300,도봉제2동,신당제1동,127.046575,37.669751,,,도봉제2동신당제1동,0,0.0,0
301,금호1가동,종로1.2.3.4가동,127.0216354,37.5549008,126.9902618,37.574461,금호1가동종로1.2.3.4가동,5473,1199.046,7300
302,상계3.4동,신정4동,127.0832665,37.6729133,126.8558042,37.5245455,상계3.4동신정4동,34189,6064.669,34900
303,삼각산동,신사제1동,127.0207209,37.6151568,126.9117735,37.5978445,삼각산동신사제1동,12797,2487.11,13800
304,수유제3동,수유제1동,127.023125,37.638715,127.0176014,37.6300865,수유제3동수유제1동,1305,336.94,3800
305,종로5.6가동,불광제1동,127.0050414,37.5720148,126.9320747,37.6103876,종로5.6가동불광제1동,10507,1724.806,11200
306,돈암제1동,종암동,127.0263875,37.6034071,127.0351572,37.5990075,돈암제1동종암동,2227,450.955,3900
307,신림동,인헌동,126.927075,37.487426,126.9652628,37.4750974,신림동인헌동,4459,772.458,5900
308,화곡제8동,홍은제2동,126.848335,37.5326541,126.9342509,37.5801972,화곡제8동홍은제2동,12554,2427.751,14400
309,반포4동,방배본동,127.0003853,37.4974314,126.988785,37.4941452,반포4동방배본동,1476,316.687,3800
310,천호제3동,구로제5동,127.1332269,37.5361455,126.8892945,37.5001593,천호제3동구로제5동,27316,4132.971,26400
311,화곡제8동,발산제1동,126.848335,37.5326541,126.8331686,37.5531209,화곡제8동발산제1동,3063,1124.665,6300
312,등촌제2동,가양제1동,126.8625,37.542658,126.8447099,37.5695239,등촌제2동가양제1동,4260,1068.078,5500
313,문정2동,양촌면,127.1108107,37.489823,126.6254268,37.6572063,문정2동양촌면,54653,4556.647,47450
314,방배2동,평안동,126.9855106,37.4797439,126.964238,37.390407,방배2동평안동,16465,1941.733,17550
315,일원2동,독산제1동,127.0737224,37.4922048,126.897041,37.4702453,일원2동독산제1동,21504,3181.83,23610
316,거여2동,문정2동,127.1468764,37.4935803,127.1108107,37.489823,거여2동문정2동,4592,1121.118,6500
317,신월1동,진관동,126.831487,37.532808,126.9210512,37.634983,신월1동진관동,24126,3437.743,26090
318,사당제1동,왕십리도선동,126.9786682,37.4830639,127.0255501,37.5678257,사당제1동왕십리도선동,14647,2520.83,15000
319,양재1동,서원동,127.026744,37.4716412,126.9313,37.4797346,양재1동서원동,13620,1740.254,15430
320,월계2동,가락본동,127.0508,37.6325377,127.1217864,37.4955568,월계2동가락본동,27932,4400.74,28900
321,길음제1동,월곡제1동,127.0193925,37.6104856,127.0357574,37.6105472,길음제1동월곡제1동,2511,926.978,4500
322,인수동,화양동,127.0106307,37.6415105,127.0713152,37.5465421,인수동화양동,17058,4211.16,21800
323,응봉동,북아현동,127.0334357,37.5531636,126.957025,37.5595,응봉동북아현동,9373,1973.135,10900
324,대방동,신길제6동,126.92635,37.508133,126.919437,37.498535,대방동신길제6동,1761,397.53,3800
325,난곡동,흑석동,126.9216507,37.4709634,126.966612,37.5058617,난곡동흑석동,9047,1981.351,11800
326,일원2동,하계1동,127.0737224,37.4922048,127.0725852,37.6405374,일원2동하계1동,19232,2757.155,19500
327,상계10동,인창동,127.060225,37.661274,127.1336694,37.6054396,상계10동인창동,20145,1708.628,20430
328,은천동,당산제2동,126.9424278,37.4853086,126.8973273,37.5310483,은천동당산제2동,10173,2062.655,12100
329,상봉제1동,도봉제2동,127.0872004,37.5998799,127.046575,37.669751,상봉제1동도봉제2동,11546,1618.29,12100
330,강일동,암사제3동,127.173909,37.5649783,127.1408249,37.5549912,강일동암사제3동,3943,656.5,5600
331,마장동,구의제3동,127.045388,37.566325,127.0920204,37.5380706,마장동구의제3동,11507,1444.381,11400
332,장안제2동,반포4동,127.0706,37.578483,127.0003853,37.4974314,장안제2동반포4동,14915,3052.69,18000
333,등촌제2동,구로제2동,126.8625,37.542658,126.8834703,37.491377,등촌제2동구로제2동,7877,1746.176,10500
334,거여2동,방배2동,127.1468764,37.4935803,126.9855106,37.4797439,거여2동방배2동,18871,3106.07,21510
335,여의동,노량진제2동,126.934584,37.5177232,126.937352,37.508509,여의동노량진제2동,4609,1006.434,7000
336,신당제2동,충현동,,,126.9546863,37.5648265,신당제2동충현동,0,0.0,0
337,행당제2동,문래동,127.02935,37.558208,126.899466,37.517086,행당제2동문래동,19284,3012.688,20500
338,방학제2동,목1동,127.0351005,37.6681842,126.8712323,37.5303777,방학제2동목1동,31661,5440.581,31500
339,응암제1동,사당제2동,126.926813,37.6006884,126.9792598,37.4887323,응암제1동사당제2동,22155,3298.001,20600
340,군자동,면목본동,127.0753494,37.5554853,127.0874227,37.5873592,군자동면목본동,4643,704.046,6000
341,녹번동,도화동,126.9298245,37.6021944,126.9498798,37.5415123,녹번동도화동,14609,2296.598,14900
342,삼각산동,월곡제1동,127.0207209,37.6151568,127.0357574,37.6105472,삼각산동월곡제1동,3051,691.138,4800
343,이화동,답십리제2동,127.004338,37.577008,127.06125,37.567417,이화동답십리제2동,6876,1240.129,8100
344,왕십리도선동,회기동,127.0255501,37.5678257,127.0553132,37.5908083,왕십리도선동회기동,4406,923.92,6500
345,월계2동,방화제2동,127.0508,37.6325377,126.8067549,37.5666997,월계2동방화제2동,32153,4372.826,28600
346,용강동,광희동,126.9426766,37.5422119,127.0050623,37.564494,용강동광희동,8039,1739.086,10200
347,상계9동,명동,127.0638347,37.664553,126.98585,37.560042,상계9동명동,17479,4804.48,25700
348,일원2동,일원2동,127.0737224,37.4922048,127.0737224,37.4922048,일원2동일원2동,0,0.0,0
349,서강동,구산동,126.9321095,37.5477577,126.9103893,37.6117455,서강동구산동,11943,1753.217,13200
350,돈암제2동,역삼1동,127.0105659,37.598039,127.0333574,37.4954841,돈암제2동역삼1동,14428,3203.091,17400
351,서원동,난향동,126.9313,37.4797346,126.918842,37.461429,서원동난향동,4017,681.781,5400
352,홍제제1동,신도동,126.9448779,37.5876988,,,홍제제1동신도동,0,0.0,0
353,미아동,장위제2동,127.0269791,37.6270736,127.0545206,37.6123899,미아동장위제2동,4820,968.347,6600
354,가양제2동,면목제3.8동,126.8512826,37.5673763,,,가양제2동면목제3.8동,0,0.0,0
355,역삼1동,상도제2동,127.0333574,37.4954841,126.942296,37.5055197,역삼1동상도제2동,10067,1844.823,11400
356,화곡제6동,화전동,126.8501301,37.5518173,126.8726717,37.6000423,화곡제6동화전동,7254,1560.817,9110
357,행당제2동,종암동,127.02935,37.558208,127.0351572,37.5990075,행당제2동종암동,5487,1130.861,7300
358,묵제1동,화양동,127.0784729,37.6123734,127.0713152,37.5465421,묵제1동화양동,8280,2512.798,13600
359,인수동,상계10동,127.0106307,37.6415105,127.060225,37.661274,인수동상계10동,7393,1933.524,10600
360,신정4동,신설동,126.8558042,37.5245455,127.0255251,37.5749343,신정4동신설동,27844,3641.562,26100
361,북가좌제2동,이화동,126.9112,37.5815,127.004338,37.577008,북가좌제2동이화동,11279,2607.783,15400
362,길음제1동,왕십리도선동,127.0193925,37.6104856,127.0255501,37.5678257,길음제1동왕십리도선동,7291,2005.874,9700
363,상도제3동,신촌동,126.9313793,37.4991123,126.9418114,37.5640923,상도제3동신촌동,9554,2369.853,13200
364,이태원제1동,서빙고동,126.9950384,37.5325225,126.994663,37.520458,이태원제1동서빙고동,2830,510.718,4500
365,중림동,신당제6동,126.9644863,37.5548629,,,중림동신당제6동,0,0.0,0
366,천호제1동,안양3동,127.1368066,37.5450159,126.9147074,37.3962813,천호제1동안양3동,30677,5165.472,34170
367,신월5동,화곡제3동,126.8271621,37.5386227,126.8384231,37.5425392,신월5동화곡제3동,1372,351.417,3800
368,홍제제3동,신사제2동,126.9496737,37.5938295,126.9084195,37.5902796,홍제제3동신사제2동,5252,1114.313,7200
369,면목제3.8동,대림제3동,,,126.8980312,37.4983347,면목제3.8동대림제3동,0,0.0,0
370,안양3동,천호제1동,126.9147074,37.3962813,127.1368066,37.5450159,안양3동천호제1동,38605,4710.962,40850
371,대치2동,삼성1동,127.0642072,37.5022848,127.062532,37.5144424,대치2동삼성1동,1836,369.461,3800
372,잠실4동,가락본동,127.1122668,37.5201089,127.1217864,37.4955568,잠실4동가락본동,4386,806.493,6600
373,반포2동,독산제2동,126.9945091,37.5046022,126.9034825,37.4631474,반포2동독산제2동,13626,2553.392,15500
374,이화동,행당제1동,127.004338,37.577008,127.036188,37.558567,이화동행당제1동,4686,1067.444,6400
375,화양동,중곡제4동,127.0713152,37.5465421,127.0894538,37.5590865,화양동중곡제4동,3555,674.06,4900
376,청파동,수유제1동,126.9674,37.5488,127.0176014,37.6300865,청파동수유제1동,13376,2805.732,16300
377,월계2동,시흥제2동,127.0508,37.6325377,126.9148345,37.4495487,월계2동시흥제2동,38574,4991.491,35730
378,오륜동,오금동,127.1343,37.515425,126.9138,37.6674,오륜동오금동,49866,3711.801,47050
379,시흥제1동,원효로제2동,126.9032625,37.4535411,126.951538,37.53435,시흥제1동원효로제2동,20046,2400.456,20710
380,목5동,고촌면,126.8816206,37.5371201,126.7709246,37.6033003,목5동고촌면,14322,1917.895,14150
381,수서동,방학제1동,127.104929,37.4889181,127.0407251,37.6641763,수서동방학제1동,29033,3276.802,27400
382,신촌동,상계2동,126.9418114,37.5640923,127.0678377,37.6574727,신촌동상계2동,26881,2758.612,24000
383,망우제3동,망우본동,127.0949497,37.5919108,127.1014684,37.6005732,망우제3동망우본동,1464,364.531,3800
384,옥수동,면목제3.8동,127.0134622,37.5436386,,,옥수동면목제3.8동,0,0.0,0
385,풍납1동,덕풍3동,127.122075,37.538092,127.2047464,37.5525612,풍납1동덕풍3동,14016,1134.806,13990
386,행당제1동,금호4가동,127.036188,37.558567,127.02241,37.5471987,행당제1동금호4가동,2933,672.095,5300
387,안암동,황학동,127.0213292,37.5858498,127.0212812,37.5673446,안암동황학동,2417,723.044,4400
388,상도제3동,사직동,126.9313793,37.4991123,126.9688397,37.576196,상도제3동사직동,13095,2833.923,16900
389,시흥제1동,가산동,126.9032625,37.4535411,126.8917326,37.4769094,시흥제1동가산동,3407,899.727,5600
390,신정3동,대곶면,126.8547892,37.5151685,126.5818539,37.6491083,신정3동대곶면,35675,4332.451,37130
391,신정4동,가양제2동,126.8558042,37.5245455,126.8512826,37.5673763,신정4동가양제2동,6167,1848.216,10000
392,일원1동,압구정동,127.0879629,37.491839,127.030713,37.530642,일원1동압구정동,8235,1810.737,11000
393,신당제6동,종로1.2.3.4가동,,,126.9902618,37.574461,신당제6동종로1.2.3.4가동,0,0.0,0
394,길동,목3동,127.1426791,37.5345598,126.8644431,37.5448009,길동목3동,31300,3879.063,28200
